epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.3281659306866107,0.4981384470616237,1.318471394333185,0.5057251020973804
2,0.9437872457622302,0.6470310165740476,1.1955997125775206,0.5475699106852213
3,0.8387629147803429,0.6899443218613616,1.1738437647913016,0.570519437976912
4,0.7783502248844297,0.7140888421252223,1.175967020146987,0.5664897561073303
5,0.7679064937747351,0.7197210352019509,1.1734384543755476,0.5663177593081605
6,0.7686741133727649,0.7184076223633077,1.1792347209126341,0.562705785036087
7,0.7754893580285629,0.7168311990133607,1.1689172620866812,0.5638606349627177
8,0.7663606682626327,0.7187525665405954,1.1751817453141307,0.565089194798002
9,0.7677341649437895,0.7223200033796896,1.1766266518948125,0.565728053742764
10,0.7719319772602308,0.7186419550735171,1.1931942946770613,0.5617966499983096
11,0.7755531125729627,0.7196169752295655,1.173570574498644,0.5625337888212765
12,0.7763125394830609,0.714058527261904,1.1768592794736226,0.5686028804264817
13,0.7679026542913796,0.7189868998409498,1.1646652151556576,0.5651629123033262
14,0.7667966800751073,0.7187853417184094,1.1865797299964755,0.5644257764021555
15,0.7698416969563702,0.7184444916720437,1.1712356314939611,0.5675217480051751
16,0.7810449588416827,0.7140822862044419,1.1777870655059814,0.5679394591088388
17,0.7698698105788467,0.7164272592209353,1.1798883641467375,0.5646960542482489
18,0.776804100463886,0.7147574283108853,1.1772301243800742,0.5674726039755578
19,0.7759888275425033,0.7176063004696723,1.1708640725004906,0.5625092165142882
20,0.7713245250801049,0.7180880747809268,1.1881726255603866,0.5685045958734026
21,0.7731218302603995,0.7188656359615893,1.1710250926952737,0.5655069070703843
22,0.7760920382962369,0.7204396043083455,1.1871463212312436,0.5668583231813767
23,0.7697891598880882,0.7187353611582576,1.166012628405702,0.5712320074146869
24,0.770632114445809,0.7152850878710794,1.183739871371026,0.563492064966875
25,0.7812719038217375,0.7094226603460784,1.1818009474698234,0.5613052243111181
26,0.7776303518526625,0.7139520114011103,1.1824618718203377,0.5700525892715828
27,0.7777106490465674,0.7161576936740687,1.172538417227128,0.5704948668386421
28,0.7739075369173938,0.7159971028271288,1.1770967794399636,0.5635412130870071
29,0.7719176786370797,0.7144968763436421,1.1687612837436152,0.5723868544195213
30,0.7762154615161443,0.7158864934255581,1.1755422190123914,0.5700280128740797
31,0.7763946062267417,0.7136218146522446,1.1795369082806157,0.5614280840929817
32,0.7719911558203177,0.7187656792673734,1.1858884598694595,0.5658509082653943
33,0.7788162266854013,0.7152088898243291,1.180816185240652,0.5592658128224167
34,0.7753175798029003,0.7167181281170042,1.181185060856389,0.5683817425194908
35,0.7719122932689024,0.719653847193954,1.1720805588890524,0.5665880441665649
36,0.7721569561722255,0.7177234646117333,1.1812944716098261,0.5538601448722914
37,0.7708052104652519,0.7158651903714284,1.1795045032220728,0.5668091820735558
38,0.7743986384703381,0.716959015567704,1.183631393254972,0.566514331336115
39,0.7770744320189599,0.7128966943462296,1.17184773496553,0.5678411745557598
40,0.7792731921861668,0.7151785749610108,1.1929198012632483,0.5588972445796517
41,0.7732481682064509,0.7141732361057017,1.1735129905681985,0.5724114243890724
42,0.7784327283354089,0.7160495410461237,1.1725215047013526,0.5715760021817451
43,0.7725380800738193,0.7164747815320988,1.180067107957952,0.5664160409394432
44,0.7796079118062954,0.7147574330320453,1.1787442074102514,0.5649909131667193
45,0.768230404594157,0.7229345154644239,1.1821766600889319,0.5622143657768474
46,0.7710975712478751,0.7168352943245727,1.182348724673776,0.5686765955943688
47,0.7684960501028759,0.7195645381908605,1.1849355113272573,0.5641800609289431
48,0.7803774095407807,0.7140323094802328,1.1727481718156851,0.5732714101379993
49,0.7629344891203512,0.7226067778497639,1.1716946573818432,0.5739348413897496
50,0.7755412698382198,0.7146271558681337,1.1778853033103196,0.5671777514850392
51,0.7708592580096556,0.7193629800683201,1.185928998040218,0.5683325996585921
52,0.7762589658250904,0.7138151806769985,1.1908598600649367,0.5637377810244467
53,0.7697849312041065,0.7189393763494963,1.1874538473054475,0.570445725146462
54,0.7761961242350022,0.7149073717617752,1.1650607854712243,0.5635412113339293
55,0.7816452460713906,0.7165878497728027,1.1740363158431708,0.5666126123830384
56,0.7823911922993046,0.7145534131196466,1.1794765299441767,0.567153175087536
57,0.7782320231199265,0.7129098026469203,1.1767318891543967,0.5659491863905215
58,0.7791967223776449,0.7132637609939764,1.178139540494657,0.5665143289986778
59,0.7804454739140992,0.7118675909420051,1.1817651601398693,0.5672268902554232
60,0.780965666664709,0.711570168485736,1.1707188194873286,0.5731239903206918
61,0.7688969308787054,0.7210500187212878,1.178626643676384,0.5577178299427032
62,0.7816805075300802,0.7125255303217632,1.1794614055577446,0.5658509024218017
63,0.782278842855208,0.7156087313548173,1.178560756000818,0.5739839842506483
64,0.7657623807392498,0.7219357316446776,1.167728353949154,0.5678657451096703
65,0.7801967885824713,0.7138823672096328,1.181760704984852,0.5688977416823892
66,0.7805144311767993,0.717028661234544,1.1857554036028244,0.5668583307780471
67,0.7770008553962896,0.7162470023820896,1.1782989092901641,0.5670794675163194
68,0.7767666607800097,0.7190090214261914,1.1874883420327131,0.5620177990081263
69,0.7726420863430099,0.7149417825264506,1.1763435181449442,0.5643274895116395
70,0.7750172797996219,0.7177300252536736,1.181002376126308,0.5669320406867009
71,0.7819503171019034,0.7115005251794758,1.1738455400747412,0.567767462309669
72,0.7749297545097842,0.7180774270898045,1.1709477387222589,0.5702982983168434
73,0.7639861944878455,0.7187525662455229,1.170953653606714,0.5692908781416276
74,0.7707960939053262,0.7180643140679539,1.1823172779644238,0.562582928760379
75,0.7754514373765133,0.7171351768002652,1.1893987959506465,0.5668337526274663
76,0.7744419406546225,0.713734884958456,1.1827364867808772,0.569487450169582
77,0.7699682405679533,0.7161667102044171,1.1827587555436527,0.5643274883429209
78,0.7752326706258377,0.7147402238137651,1.1801309398576325,0.5563909826325435
79,0.7745022490473077,0.7110293988544162,1.1928880623742646,0.5567349768152424
80,0.7801644344731132,0.71282295366325,1.1745685794774223,0.5666617558282965
81,0.7833282687876484,0.7159667861933755,1.1783078160940432,0.5654577688843596
82,0.779485267577785,0.7134415601739789,1.187659279972899,0.5574721185600057
83,0.7860548688043462,0.7080830282504016,1.177352579200969,0.5635412049059775
84,0.7760399633114881,0.7122084415785157,1.1764075534016478,0.566244042971555
85,0.7687430039490804,0.717786554357793,1.173431364928975,0.569389165616503
86,0.7801664023116084,0.7124517869831312,1.1850637910412807,0.5635412113339293
87,0.780473013915638,0.7124255689063875,1.1762877550779605,0.5596835239260805
88,0.7783248636982228,0.7170524216524445,1.1752110275567746,0.5673497523747238
89,0.7903659532565882,0.7117545224062287,1.1818478867119433,0.5603469493342381
90,0.7807570368346601,0.7105648311057894,1.1875079858536814,0.5619440838402393
91,0.7798970813798433,0.7119847592150811,1.174975662839179,0.5689714498379651
92,0.7708758708864155,0.718689478269898,1.1822938638574936,0.5615263698147792
93,0.7707892148801596,0.7154850112919761,1.167191748525582,0.5688977393449521
94,0.7783559764375781,0.7172285831800782,1.1889108781721078,0.5594132408207538
95,0.7777676110220427,0.7156759170022341,1.1701783198936313,0.5696348769992006
96,0.7751424646023477,0.7156734602286083,1.173836626258551,0.5669566065657372
97,0.7792790558668646,0.7136545883546962,1.1781845969312332,0.5652366251337761
98,0.7834482927723686,0.7115636155156806,1.1739479431919022,0.5711828616319918
99,0.7713735029839053,0.7208738563084366,1.1748919276630176,0.5687257367021897
100,0.7743920675008604,0.7188500705922004,1.1749817974427168,0.5594623871878082
