epoch,train_loss,train_accuracy,val_loss,val_accuracy,f1
48,0.006349727926342142,0.9989130432191102,0.05996912266223733,0.9879310346882919,0.9857175350189209
49,0.008840732105521392,0.9973913037258646,0.05880162799679189,0.9879310336606256,0.9857025742530823
50,0.008216642286106435,0.9969565212726593,0.0625171322710332,0.987068964489575,0.9802775979042053
51,0.004845654394203235,0.9989130432191102,0.06191610667347363,0.9870689655172413,0.9805812835693359
52,0.009801829081984036,0.9973913037258646,0.06128759850776273,0.9887931038593424,0.9859136343002319
53,0.004343415243584272,0.9986956518629323,0.06534371223859846,0.9870689655172413,0.9802637100219727
54,0.012893538744308741,0.9969565210135086,0.06290170299494408,0.9879310346882919,0.9860062003135681
55,0.007949471522018662,0.9976086950820425,0.05619977636675638,0.9870689665449077,0.9830165505409241
56,0.007189771450103545,0.9976086950820425,0.0597342664826744,0.9879310346882919,0.9858101010322571
57,0.009861368789366857,0.9971739123696867,0.058963914110038256,0.9896551720027266,0.9860062003135681
58,0.005538334498000406,0.9986956518629323,0.06523731539781191,0.9879310346882919,0.9857175350189209
59,0.00791559993742201,0.9978260866973712,0.06097020345555785,0.9862068973738571,0.9833201766014099
60,0.007006340391175716,0.9989130432191102,0.06043484559209795,0.9879310336606256,0.985614001750946
61,0.0049107277561055845,0.9982608691505764,0.06185223745636245,0.9862068973738571,0.9854178428649902
62,0.007676651114205351,0.998260869409727,0.05922960069424648,0.9887931038593424,0.9858101010322571
63,0.005027850702357059,0.998478260765905,0.06116255951937335,0.9862068973738571,0.9855064153671265
64,0.00391286080432268,0.9995652172876441,0.06255490291927744,0.9870689655172413,0.9780914187431335
65,0.004389370457541823,0.9989130432191102,0.056726541536896734,0.9879310346882919,0.9855064153671265
66,0.006707817828832365,0.9980434777943984,0.05992531205212823,0.9887931028316761,0.9858101010322571
67,0.008139107046442315,0.9973913037258646,0.06035242443022855,0.9879310346882919,0.9858101010322571
68,0.0056809280625951366,0.9986956518629323,0.06190447939486446,0.9879310346882919,0.9858101010322571
69,0.007515608301984546,0.9978260866973712,0.06004495156630857,0.9879310346882919,0.9833201766014099
70,0.008643006579731482,0.9969565212726593,0.05605283763931319,0.9887931028316761,0.9857025742530823
71,0.00959494086369867,0.9980434777943984,0.06169607070814538,0.9853448282028067,0.9853103160858154
72,0.007620286914240514,0.9976086950820425,0.06549579778250886,0.9870689655172413,0.980388879776001
73,0.007547980094879044,0.9978260864382205,0.05726103729537123,0.9896551720027266,0.9860062003135681
74,0.009111889268982178,0.9969565212726593,0.0577709501865866,0.9853448271751404,0.9802775979042053
75,0.00421614291952892,0.9989130432191102,0.06044868323092566,0.9896551720027266,0.9860062003135681
76,0.007318122234496217,0.9978260866973712,0.06334368850728087,0.9879310357159582,0.9857175350189209
77,0.007246502427421359,0.9976086950820425,0.06402947289292774,0.9879310357159582,0.98342365026474
78,0.006394488545236467,0.998260869409727,0.05894312885930107,0.9853448271751404,0.9749314188957214
79,0.008588527474529675,0.9967391296573307,0.061740114177274756,0.9862068973738571,0.9830165505409241
80,0.0041934624699752265,0.9989130432191102,0.06177304618205818,0.985344829230473,0.9830165505409241
81,0.007476339687935291,0.9980434777943984,0.06146456867005633,0.9862068963461909,0.9851142168045044
82,0.007348804341945256,0.9969565212726593,0.05560809646634613,0.9853448282028067,0.9800814986228943
83,0.005465134976768498,0.998478260765905,0.061209095752979954,0.9879310346882919,0.9858101010322571
84,0.007027282659505891,0.9980434777943984,0.06238344446044384,0.9870689655172413,0.9753386378288269
85,0.006423973611703599,0.9984782605067544,0.06220039288862624,0.9879310336606256,0.9803562760353088
86,0.0025972977844211844,0.9997826086438221,0.06366634359303373,0.9879310346882919,0.9781700372695923
87,0.0074160885716319964,0.9982608691505764,0.060078732341505146,0.9862068963461909,0.9830165505409241
88,0.008547731193570855,0.9976086950820425,0.057263842625932794,0.9879310346882919,0.985614001750946
89,0.006520771450384868,0.9986956518629323,0.06004780835656745,0.9879310336606256,0.9804638624191284
90,0.005916136789456123,0.9980434777943984,0.05888092168531745,0.9896551720027266,0.9860062003135681
91,0.006836523828824827,0.9982608691505764,0.06251677769372346,0.987068964489575,0.9801601767539978
92,0.004016769533905557,0.9995652172876441,0.0553349568387391,0.9879310346882919,0.9855064153671265
93,0.00786661928616542,0.9982608691505764,0.058305934302715176,0.9879310346882919,0.9857025742530823
94,0.009238494419714303,0.9973913037258646,0.06225822382564784,0.9870689655172413,0.9805812835693359
95,0.006956856815476504,0.9976086950820425,0.059538385628786335,0.9896551720027266,0.9860062003135681
96,0.004628090759817259,0.9989130432191102,0.05694204950236193,0.987068964489575,0.9802776575088501
97,0.004444769756290774,0.9993478259314661,0.06499846989214526,0.9853448271751404,0.9753386378288269
98,0.008204223465050429,0.9980434783126997,0.05896259718086436,0.9887931028316761,0.980777382850647
99,0.007493787066909155,0.9973913042441659,0.061207974617273384,0.9887931028316761,0.9858101010322571
100,0.0059906756884313085,0.9986956518629323,0.058549090210413886,0.9896551720027266,0.9860062003135681
