config_id,status,config.batch_size,config.epochs,config.learning_rate,config.optimizer,config.scheduler_gamma,config.scheduler_step_size,config.weight_decay,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.cost,result.info_dict.train_accuracies,result.info_dict.train_losses,result.info_dict.train_time,result.info_dict.val_accuracies,result.info_dict.val_losses
169_1,complete,20.0,20.0,0.009789736082685636,adamw,0.8209535599630035,415.0,8.720849927544459e-05,True,405.03416109085083,82800.0,1722735012.4875326,1722734607.0155814,51427.673151016235,405.03416109085083,0.03769133649329261,20.0,"[0.6082608802325051, 0.9006521849528603, 0.9428260927614959, 0.9606521754161171, 0.9741304343161376, 0.9758695646472599, 0.9802173889201621, 0.9858695644399394, 0.9858695639216382, 0.9904347813647726, 0.9897826078145401, 0.991304347048635, 0.9934782600921134, 0.9932608687359353, 0.9952173906823863, 0.9952173904232356, 0.995869564232619, 0.9941304339014966, 0.9960869555887969, 0.995869564232619]","[1.6450181456687658, 0.33820657937827964, 0.17874334778525341, 0.12422953846601202, 0.0875583710776561, 0.07934373627744525, 0.06413522741527033, 0.05243052425310294, 0.04833200478359409, 0.03460889038985403, 0.03595948261986252, 0.02621488521312447, 0.02241277340098864, 0.021679644985986513, 0.015721326471469618, 0.019611460439939592, 0.015783987437615235, 0.01688121486834501, 0.015605223737056013, 0.012158753945942883]",405.03416109085083,"[0.7846059223701214, 0.920689668121009, 0.9362069018955889, 0.9568965506964716, 0.949137931240016, 0.9732758598080997, 0.962192121250876, 0.9698275862068966, 0.9706896574332796, 0.970689655377947, 0.976724137519968, 0.9767241364923017, 0.9844827580040899, 0.9853448261474741, 0.9827586176066563, 0.9818965504909384, 0.987931031605293, 0.9810344802922216, 0.9844827559487573, 0.989655169947394]","[0.9704000723773035, 0.2883208219668475, 0.222101972450438, 0.13506410994510776, 0.19514016333389386, 0.09884203742820255, 0.11844853683202207, 0.10545697528868914, 0.1000993136062632, 0.10961036354801136, 0.07561589870746158, 0.07417336341389054, 0.056859388431897466, 0.06249057913536772, 0.05630890506063224, 0.0500473934431472, 0.05089818832826056, 0.05736368655729605, 0.05142020540036136, 0.03769133649329261]"
229_1,complete,26.0,20.0,0.002101958886777537,adamw,0.41141664987301313,1457.0,1.856757991828558e-05,True,388.6866419315338,82800.0,1722753079.4925265,1722752690.365516,69376.20489048958,388.6866419315338,0.040756841986229926,20.0,"[0.6992612175727632, 0.9367666567786265, 0.9602347080316921, 0.9704476527575046, 0.9802260048645365, 0.9763388081459002, 0.9823989706524348, 0.9813124870849868, 0.9882659811084553, 0.993505244201186, 0.9945675838465071, 0.9958713637233454, 0.9928533542627669, 0.9967405503079042, 0.9954367704310659, 0.9932638039696688, 0.9954367704310659, 0.9976097368924631, 0.9963059570156249, 0.9980443301847426]","[1.284343479338002, 0.2167062060473392, 0.13623239725596656, 0.09886774962562751, 0.08393272748453763, 0.07660652928864636, 0.05639200763580242, 0.06765452863669581, 0.048183759722442994, 0.02134776574448192, 0.019398199447866735, 0.014384754501113971, 0.019638998988317984, 0.01351564177642458, 0.01583511703983929, 0.021809452009085753, 0.014221222294190481, 0.010246184174721455, 0.01246930155405294, 0.007870636503075679]",388.6866419315338,"[0.8905983249346415, 0.9358974668714736, 0.9435897774166531, 0.9461538818147447, 0.951282082663642, 0.9538461791144477, 0.9507122808032565, 0.9709401925404867, 0.977777796321445, 0.9820512970288594, 0.9820512970288594, 0.9811965968873766, 0.9811965968873766, 0.9846153974533081, 0.9786324964629279, 0.9726495954725477, 0.9863247977362739, 0.9837606973118252, 0.9837606973118252, 0.9888888981607226]","[0.41063419017526837, 0.21266103120417232, 0.22379903002745574, 0.16777573612052948, 0.14170695857610555, 0.17039535738941697, 0.1312665378416164, 0.11423780207939369, 0.07617002640035934, 0.06540496388204499, 0.0660164814846616, 0.06294686589632571, 0.06277690176955528, 0.06854745687289526, 0.08119104492571852, 0.07777960464898367, 0.0534026437109181, 0.059154547167741434, 0.05077169403488774, 0.040756841986229926]"
268_1,complete,16.0,20.0,0.002052642523602414,adamw,0.3446411276902537,1295.0,0.006197043158338454,True,411.68302631378174,82800.0,1722764826.1844409,1722764414.0973463,80989.11625123024,411.68302631378174,0.04114366227606246,20.0,"[0.7067121564303541, 0.936411149825784, 0.9499128919860628, 0.9675522648083623, 0.9743031358885017, 0.989329268292683, 0.9934668989547039, 0.9930797522491694, 0.9921602787456446, 0.9943379790940766, 0.9973867595818815, 0.9962979094076655, 0.9948219125279151, 0.9954268292682927, 0.9976045296167247, 0.9976045296167247, 0.9965156794425087, 0.9956445993031359, 0.9965156794425087, 0.9962979094076655]","[1.2487040603150474, 0.22961999692723725, 0.17115132305170783, 0.10933474615380129, 0.08922833562317509, 0.037115727268102194, 0.027942089270409934, 0.02609645668123135, 0.024514488645621172, 0.020738920488689687, 0.012935979071426434, 0.012803850522490367, 0.016111852422770145, 0.01800049551263426, 0.009211219352082259, 0.010157706183277056, 0.010850980184369143, 0.012362321671262751, 0.011477108958106233, 0.013398885652882532]",411.68302631378174,"[0.8950441926717758, 0.9284248741136657, 0.9652777777777778, 0.9592013888888888, 0.9782986111111112, 0.9826388888888888, 0.9826388888888888, 0.9835069444444444, 0.9800347222222222, 0.9826388888888888, 0.9835069444444444, 0.984375, 0.9835069444444444, 0.9869791666666666, 0.9878472222222222, 0.9852430555555556, 0.9861111111111112, 0.9869791666666666, 0.984375, 0.9887152777777778]","[0.38277740546295214, 0.2409203989793443, 0.1224927377673642, 0.1461471991497092, 0.06433916281538485, 0.0538422213669239, 0.05247422806799781, 0.059570365063185214, 0.06148061417227129, 0.05635975248848505, 0.057737804019577905, 0.05088637505673432, 0.05356544007726269, 0.05271429785420878, 0.05377782683753038, 0.05169961847686485, 0.04634220226317767, 0.04884121410792533, 0.047221903664624025, 0.04114366227606246]"
36_1,complete,31.0,20.0,0.000520667234844295,adamw,0.25783088505711044,1147.0,0.09289234637358144,True,274.11672258377075,82800.0,1722692721.0259788,1722692446.434806,10210.455195426941,274.11672258377075,0.042353116889087786,14.0,"[0.9875762760639191, 0.9943330376534849, 0.9954228381047378, 0.9971665188267425, 0.9991281596389977, 0.9986922394584965, 0.9914995564802273, 0.9923713968412297, 0.9917175165704779, 0.9925893569314802, 0.994768957833986, 0.9952048784172213, 0.995858758285239, 0.9943096851174896]","[0.04046220919573554, 0.0249048952073035, 0.014363700327325007, 0.009531819554910259, 0.005612063293803068, 0.003919436528490592, 0.027859489138496132, 0.025917388857664803, 0.026050882909830025, 0.027356897618045804, 0.01662745655788033, 0.01575971637027357, 0.012023781064517852, 0.0176228256381905]",274.11672258377075,"[0.9712292680869231, 0.9651263952255249, 0.9755884715028711, 0.9799476716969464, 0.9843068735019581, 0.9808195120579487, 0.9825631927799534, 0.9843068735019581, 0.9808195120579487, 0.9834350331409557, 0.9886660753069697, 0.989537915667972, 0.9877942349459674, 0.9904097560289744]","[0.10933510201504908, 0.13547272401282917, 0.08655093789943871, 0.07167437384093835, 0.06863737103176883, 0.06760999744575522, 0.07143621329089149, 0.06498969355723946, 0.070249843615661, 0.060230960377265476, 0.04820527319601309, 0.050660683049795194, 0.048696532663008246, 0.042353116889087786]"
54_1,complete,25.0,20.0,0.0029786998577486625,adamw,0.5255415341349527,687.0,5.286597405585526e-05,True,378.67260217666626,82800.0,1722697760.9169602,1722697381.8359044,15128.52903175354,378.67260217666626,0.04682809713583835,20.0,"[0.7017391107004621, 0.9286956291483797, 0.9557608531221099, 0.9695652030084444, 0.9863043411270432, 0.9876086890049602, 0.9903260825768762, 0.9913043434853139, 0.9956521715806879, 0.9926086916871693, 0.9934782573710317, 0.9954347801597222, 0.9967391286855158, 0.9965217372645503, 0.9969565201064815, 0.9965217372645503, 0.9980434772113095, 0.9960869544226191, 0.9963043458435846, 0.9980434772113095]","[1.277879381309385, 0.25227533979847544, 0.15209757122363005, 0.10148486848060123, 0.04598056194220629, 0.03990452512216112, 0.029357241204509235, 0.027389779103506717, 0.018339999172855205, 0.024092810419460875, 0.01957111483854691, 0.014628355026418474, 0.015142782989325655, 0.013180888834362438, 0.010254451457868803, 0.012617199163000607, 0.008182258074453863, 0.013724006430335145, 0.011761311642831259, 0.008398716537800758]",378.67260217666626,"[0.8860869355823683, 0.9167983959550443, 0.9345454353353252, 0.9615019585775293, 0.9694466279900592, 0.9746640207974807, 0.9790118479210398, 0.9833596763403519, 0.9823715336944746, 0.9728063111719878, 0.9842292420242144, 0.9806324023267498, 0.983241099378337, 0.9824901106564895, 0.9798814136049022, 0.9816205449726271, 0.9824901106564895, 0.9850988077080768, 0.9859683733919392, 0.9859683733919392]","[0.40789301693439484, 0.26167585312024405, 0.2165225236474172, 0.13401343060009505, 0.10608088063157123, 0.07802219856935351, 0.08724556113314896, 0.08194419228770446, 0.06392246425283425, 0.09162434033351019, 0.07464678666766976, 0.06330325213196414, 0.06689476222052927, 0.06457460138303957, 0.06912296005169122, 0.06595587079620759, 0.055265224913613485, 0.057899913484225574, 0.05177792019727032, 0.04682809713583835]"
132_1,complete,37.0,20.0,0.002091384651235388,adamw,0.03615159205195805,1189.0,1.0753037934104171e-05,True,323.4326672554016,82800.0,1722722308.4713604,1722721983.8709524,39208.363301754,323.4326672554016,0.055005283001059245,14.0,"[0.9908456898504688, 0.9967306035180246, 0.9973844828144196, 0.9952048851597693, 0.9971665230489546, 0.99956408046907, 0.9945510058633743, 0.9954228449252344, 0.9954228449252344, 0.9952048851597693, 0.9958587644561645, 0.9973652511835098, 0.9965126437525595, 0.9962946839870945]","[0.02465758628339597, 0.010362306472328078, 0.007609846453804846, 0.010466841684378338, 0.012424282667662708, 0.004134886289149665, 0.01878463733995769, 0.017023445887330565, 0.016383787421164604, 0.017957460259910272, 0.010548278369829096, 0.01062145511499576, 0.013763684981108047, 0.015578266499629066]",323.4326672554016,"[0.9651264375255953, 0.9755885062679168, 0.9703574699740256, 0.9729729871596059, 0.977332184391637, 0.977332184391637, 0.9799477015772173, 0.9816913797009376, 0.9790758625153573, 0.9790758625153573, 0.9816913797009376, 0.9790758625153573, 0.9808195406390775, 0.9808195406390775]","[0.11178716359239432, 0.0897859106996968, 0.1033160405669121, 0.08201683952563232, 0.06691070766218248, 0.06651794219449643, 0.06185965574226312, 0.05712561292814151, 0.059126960346475244, 0.05711803348329399, 0.054370430350724246, 0.059024422129075375, 0.05808289116624022, 0.055005283001059245]"
151_1,complete,19.0,20.0,0.0020708800018764107,adamw,0.41425733464908615,1413.0,0.0002830100667177843,True,313.4873766899109,82800.0,1722729187.0962782,1722728872.202701,45871.53413248062,313.4873766899109,0.0553484084407277,14.0,"[0.994562855190482, 0.9978251420269327, 0.9989125711366165, 0.9986950853639398, 0.998477599591263, 1.0, 0.9939103981187521, 0.9932579410470221, 0.9954327987737892, 0.9949615794765062, 0.9945628556830823, 0.9965202276371727, 0.9971726849552028, 0.9965202273908725]","[0.021142385363764483, 0.010955249409148977, 0.0061137693742201625, 0.0043286609348601925, 0.0042577702049302465, 0.0013843267835217984, 0.020124269889515555, 0.02245340233355458, 0.020091215879907125, 0.017635883390133784, 0.01696343876823794, 0.012134318332650126, 0.008673973676999866, 0.011760510465329155]",313.4873766899109,"[0.9792924992373733, 0.9767040610313416, 0.9801553116470086, 0.9818809354891542, 0.9810181230795189, 0.981880934512029, 0.9792924982602479, 0.9810181240566441, 0.9818809374434049, 0.984469373695186, 0.9810181240566441, 0.9818809364662796, 0.984469373695186, 0.9818809354891542]","[0.06989702111068105, 0.07799362022008414, 0.06141652943689059, 0.06124227976361595, 0.05617781644283897, 0.054823838215136186, 0.06654554753042814, 0.06322460680834799, 0.06562160271785049, 0.06643030400443765, 0.07386216370615016, 0.0665596813819544, 0.05977241526936089, 0.0553484084407277]"
28_1,complete,17.0,20.0,0.0010373441566587393,adamw,0.42483022255440933,781.0,0.01240798694247764,True,390.77115297317505,82800.0,1722690270.2439625,1722689879.0074944,7655.251058101654,390.77115297317505,0.05656115191504796,20.0,"[0.6934095960110426, 0.936601310968399, 0.9563362408567357, 0.9844408143449712, 0.98562091588974, 0.9897603491942087, 0.99281045794487, 0.9941176474094391, 0.993681917587916, 0.9960784316062927, 0.9949891070524851, 0.9971677561601003, 0.9971677561601003, 0.9947712421417236, 0.9960784316062927, 0.9967320263385773, 0.9976034859816233, 0.9965141614278158, 0.9956427017847697, 0.9969498912493387]","[1.3407987432347404, 0.22834689555586213, 0.15602752786060725, 0.05910483379891418, 0.05554541920471281, 0.03804003882504293, 0.024209593374150615, 0.0240773355412616, 0.0210837943355458, 0.01876603343240546, 0.0170304912861428, 0.01335266818145842, 0.012721124971156112, 0.020748206788010537, 0.01372143202062472, 0.012122517836259148, 0.011773308771039916, 0.012969789680600688, 0.014813263360863655, 0.01521483150029073]",390.77115297317505,"[0.8813797647462172, 0.9141436035142225, 0.9645328740863239, 0.9766436000080669, 0.9704801054561839, 0.9765354684170555, 0.9765354684170555, 0.9756704165655024, 0.9801038074142793, 0.9826989629689384, 0.9783737037111732, 0.982590831377927, 0.9826989629689384, 0.9835640148204916, 0.9818339111173854, 0.9835640148204916, 0.9852941185235977, 0.9835640148204916, 0.9861591703751508, 0.9818339111173854]","[0.4276765527422814, 0.3261864222038318, 0.11422970412497628, 0.08022021777715589, 0.09545925201703487, 0.07357589124748141, 0.07580045751734253, 0.07361263584291866, 0.06714263328756394, 0.06317437739840791, 0.062461069039540344, 0.0627618014896678, 0.06381557487865767, 0.05737167954146785, 0.06216501373509185, 0.05986021076791183, 0.054923693358593, 0.05783594514408672, 0.05517223556048253, 0.05656115191504796]"
191_1,complete,31.0,20.0,0.0006041974900870883,adamw,0.6484162659303477,1409.0,0.0010078715693541901,True,281.1063849925995,82800.0,1722741616.6422756,1722741335.1684134,58098.143681287766,281.1063849925995,0.05948122751244621,14.0,"[0.9904097568344425, 0.9965126385559907, 0.994091725027239, 0.9949869179242367, 0.9976024390072435, 0.9949869179242367, 0.9843068735019581, 0.9893199555777215, 0.9864864744044639, 0.9873583159736685, 0.9895379160707062, 0.9912815963899767, 0.993243237202232, 0.9919354766607285]","[0.03534219106832343, 0.01524066388732093, 0.025049211326011178, 0.01803421815674409, 0.009557161726096072, 0.01727341070108122, 0.04672434144319866, 0.03756736341362026, 0.045121477169969525, 0.04239897110902176, 0.02688073457987205, 0.02800545969522146, 0.02144787069532007, 0.026545592339971336]",281.1063849925995,"[0.9642545516426498, 0.9686137534476615, 0.9694855921977276, 0.9773321538358122, 0.9703574325587299, 0.9808195136688851, 0.9729729520308005, 0.9694855905867912, 0.9721011100588618, 0.9642545532535862, 0.9790758313359441, 0.9703574341696661, 0.9799476733078828, 0.9834350331409557]","[0.11025782875918053, 0.12472925549907912, 0.1113101005604541, 0.07102809701668653, 0.09550753644843762, 0.06745719616427212, 0.10411861482881815, 0.12290811627109006, 0.10486900039973694, 0.11031487803100734, 0.10193816208079257, 0.11517571796965156, 0.09091675729409011, 0.05948122751244621]"
249_1,complete,38.0,20.0,0.0004086900744664207,adamw,0.04154068747313926,1310.0,1.058647030373347e-05,True,399.0360748767853,82800.0,1722759106.4905956,1722758707.0317295,75339.28242611885,399.0360748767853,0.060485413451979476,20.0,"[0.6577816482725715, 0.9311613770555859, 0.9595389272555832, 0.9669421472825295, 0.9758590647011749, 0.9738929936708498, 0.9771552844481035, 0.9811831175788375, 0.9802087821251104, 0.9807481465260844, 0.9854284451027547, 0.9913005617039263, 0.9892300963401794, 0.99238799081361, 0.9949978235339331, 0.993692906434871, 0.9936929079126721, 0.9951022158969532, 0.9932579343969171, 0.9949978215635316]","[1.7473976279585814, 0.250085309394135, 0.15129246304104152, 0.1150876944422845, 0.09041294406653066, 0.09108312935222032, 0.07069678553610978, 0.06428499920447626, 0.06806554276042057, 0.061736334736789925, 0.052687572446182246, 0.03153980484382396, 0.033380855595469786, 0.02890098764616919, 0.02071387422788688, 0.024379202649132, 0.022503628045049195, 0.02094859222656362, 0.02358552737090321, 0.018348767059424138]",399.0360748767853,"[0.8943730323545395, 0.9286927061696206, 0.9465195248203893, 0.9490662159458283, 0.967741939329332, 0.9546446800231934, 0.9711375140374706, 0.956706283553954, 0.9685908267574925, 0.9643463530848103, 0.9609507610720973, 0.9665292270721928, 0.9753820011692662, 0.9787775874137878, 0.9770797933301618, 0.9796264825328704, 0.9787775835683269, 0.9787775854910573, 0.9804753757292225, 0.9855687579801006]","[0.3957233630841778, 0.25320930778980255, 0.19215330385392712, 0.16540488973259926, 0.12796513679166954, 0.16164132450977642, 0.1158820910439376, 0.14087616117490875, 0.1120850620791316, 0.1107494630099785, 0.12918004426624505, 0.10395056976666374, 0.08936352022893486, 0.07379817548808792, 0.069525420350293, 0.06778456387861122, 0.06679702176141643, 0.06677748601613266, 0.06049058081642274, 0.060485413451979476]"
