epoch,train_loss,train_accuracy,val_loss,val_accuracy,f1
55,0.20993165853633836,0.9199454067141245,0.19016100061791283,0.9323187992686317,0.8953500986099243
56,0.20977320976590996,0.920514020195418,0.1890597287388075,0.931573456241971,0.894256055355072
57,0.21349950302303122,0.9198529463635677,0.18857035629806065,0.9320703506469726,0.8953500986099243
58,0.2134062551746243,0.9193120704313215,0.18876248002052307,0.9314906409808568,0.894256055355072
59,0.2128833682592691,0.9189168139222706,0.18955089002847672,0.9309109301794143,0.894256055355072
60,0.21674172888603507,0.9187480770229723,0.18849696325404303,0.9316562720707484,0.894256055355072
61,0.21423382006371705,0.9182303144315783,0.18862327369196075,0.9326500620160784,0.894256055355072
62,0.21601109762796375,0.9190069595307254,0.18830348352591197,0.9311593793687366,0.8953500986099243
63,0.2142589487777087,0.918715718260222,0.18921683927377064,0.9316562709354219,0.8953500986099243
64,0.21928879709548926,0.9155837122047917,0.18830841581026714,0.9316562726384118,0.894256055355072
65,0.21313949487212172,0.918926059771953,0.1885248281416439,0.9321531693140666,0.894256055355072
66,0.214390843946255,0.9193721673134981,0.1884877025371506,0.9311593782334101,0.8953500986099243
67,0.2182009421538508,0.9170630364611959,0.18905864010254542,0.9318219037283034,0.8953500986099243
68,0.21162924735526148,0.9211889629443867,0.18772399531943457,0.9324016162327358,0.894256055355072
69,0.20996388094276902,0.9221667044185565,0.18893946345363344,0.9327328761418661,0.894256055355072
70,0.21720041236595103,0.9179783664536818,0.18812542593195325,0.9316562726384118,0.8953500986099243
71,0.21790654941252544,0.9179714326367995,0.18849692330473944,0.9320703500793094,0.894256055355072
72,0.21489223103489033,0.91834819787427,0.18874354433445703,0.9321531664757502,0.894256055355072
73,0.2111342264847322,0.920114142615259,0.18818165546371823,0.9318219037283034,0.894256055355072
74,0.2136716044120241,0.9196957693430796,0.1887979542215665,0.9309109307470775,0.894256055355072
75,0.21149017002308768,0.9205371371011415,0.1886714593285606,0.9316562726384118,0.894256055355072
76,0.2167908125089116,0.9166585323913246,0.18876528952802932,0.9319875359535217,0.8953500986099243
77,0.21155851869064085,0.9197789827031952,0.18975355256171453,0.9321531664757502,0.8953500986099243
78,0.2161146333378753,0.9183874917372562,0.18842174183754695,0.9324016156650725,0.8953500986099243
79,0.21400435593282208,0.918657933696035,0.18907109981491452,0.9309937460081917,0.894256055355072
80,0.21373808285016477,0.9204932198855296,0.18793061687832788,0.9315734573772976,0.894256055355072
81,0.21635296177921112,0.9186764248250204,0.18834658953405561,0.9325672467549642,0.894256055355072
82,0.21497965721707596,0.9189468636467126,0.18959091007709503,0.9314906398455302,0.8953500986099243
83,0.21340194373039537,0.9199662090203409,0.18899806929486138,0.9309937454405285,0.894256055355072
84,0.21551073606362184,0.9193490549708098,0.18833561766715276,0.9311593782334101,0.8953500986099243
85,0.21553680810489154,0.9173334734291552,0.18841920402787982,0.9314078257197426,0.894256055355072
86,0.20885995784373373,0.9211750943124579,0.1892191647064118,0.9316562720707484,0.8953500986099243
87,0.2163979565305858,0.9177610911250684,0.18926658736807958,0.9314906387102037,0.894256055355072
88,0.21710402263622536,0.9174166872170553,0.18912132417871838,0.9309109307470775,0.894256055355072
89,0.21388014040566516,0.9196749683202169,0.18842551509539288,0.93215316817874,0.894256055355072
90,0.21536200008751674,0.9209971129894257,0.18844449115650994,0.9319047201247442,0.8953500986099243
91,0.2094620319894341,0.9200309295403329,0.18851709011055173,0.9322359828721909,0.894256055355072
92,0.21432367496584592,0.9190578127021425,0.18814729210876283,0.9324016150974092,0.894256055355072
93,0.21353696867752303,0.918114742736497,0.18889967997868856,0.9315734573772976,0.894256055355072
94,0.21471709205488268,0.9192496623719137,0.18879212815137136,0.9324016139620827,0.894256055355072
95,0.20875040343717524,0.9218685273348429,0.18856179409083865,0.931656273206075,0.8953500986099243
96,0.21004000614490806,0.9193814150169135,0.18890962323972157,0.9316562743414016,0.8953500986099243
97,0.211983320138386,0.9204192513769324,0.1888258660123462,0.932318799836295,0.8953500986099243
98,0.21240997432093872,0.9206111019022727,0.18907015799056917,0.9312421934945243,0.894256055355072
99,0.21300637903823808,0.9195917551026961,0.18953908014865148,0.9323187975656418,0.8953500986099243
100,0.21026932209302363,0.9207682810616835,0.18901280810435614,0.93149064154852,0.894256055355072
