config_id,status,config.batch_size,config.epochs,config.learning_rate,config.optimizer,config.scheduler_gamma,config.scheduler_step_size,config.weight_decay,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.cost,result.info_dict.train_accuracies,result.info_dict.train_losses,result.info_dict.train_time,result.info_dict.val_accuracies,result.info_dict.val_losses
176_2,complete,17.0,30.0,0.0031305388501085773,adamw,0.908666653383668,744.0,3.4295565106625566e-05,True,395.4753346443176,82800.0,1721797905.5126224,1721797509.4940312,45781.606491327286,395.4753346443176,0.2493373496348367,20.0,"[0.9921568632125854, 0.9941176474094391, 0.9954248368740082, 0.9967320263385773, 0.9978213508923849, 0.9980392158031464, 0.999128540356954, 0.9989106754461924, 0.9993464052677155, 0.9989106754461924, 0.9801742931207021, 0.97843137383461, 0.9825708071390787, 0.9801742931207021, 0.9836601316928864, 0.9854030509789785, 0.9814814825852712, 0.9851851860682169, 0.9893246193726858, 0.9843137264251709]","[0.042309253620139015, 0.03836104967027765, 0.03522141198972585, 0.02965223284834927, 0.025328238085947103, 0.024929836604537237, 0.0189045165406747, 0.01793067653585846, 0.018521027575695403, 0.018249679329649857, 0.08333304016786214, 0.0781842966344104, 0.07366373792842583, 0.07017337159400254, 0.060368026480406387, 0.05669381944592007, 0.06971281158017788, 0.056450449852531566, 0.04242019973548681, 0.06276093067803971]",395.4753346443176,"[0.9090614239959156, 0.9124134998111164, 0.9221453333602232, 0.9194420462145525, 0.9117647111415863, 0.9047361647381502, 0.9064662684412563, 0.925497409175424, 0.9177119425114464, 0.9169550222509047, 0.9090614239959156, 0.9090614239959156, 0.9151167869567871, 0.9117647111415863, 0.9081963721443626, 0.9064662684412563, 0.913386683253681, 0.9245242257328594, 0.9282006963210947, 0.930795851875754]","[0.3300948961473563, 0.3505535577149952, 0.3119712843943168, 0.3207640371778432, 0.3120487476972973, 0.3330227207830724, 0.31823333571938905, 0.29966411761501255, 0.316342464155134, 0.3208473986836479, 0.3554412948570269, 0.3282654056161204, 0.3269756838460179, 0.31228399397257495, 0.34181230748072267, 0.30894323534277435, 0.2973455529221717, 0.27828361724010287, 0.260189563885112, 0.2493373496348367]"
58_2,complete,22.0,30.0,0.00376334471235972,adamw,0.9887551124676576,57.0,0.0019327550101153437,True,500.2751190662384,82800.0,1721766135.5363598,1721765634.807741,14131.941159248352,500.2751190662384,0.27223976582007586,30.0,"[0.6678024459113344, 0.9095259089218942, 0.9490116703453246, 0.9617225088571247, 0.9681504220483406, 0.9706394261720648, 0.9756657635195974, 0.9760765709945459, 0.9777197954757362, 0.9781547684988907, 0.9823836570151114, 0.9797738294282028, 0.9806437709114768, 0.9839060580331173, 0.9833744259542255, 0.984147708666952, 0.9857667695962641, 0.9854284584807437, 0.9898989984863683, 0.9860809163043374, 0.985766768740695, 0.9862983999640177, 0.9877241413559069, 0.9884732593759966, 0.9871683442991886, 0.9899956586828642, 0.9889082298324439, 0.9901164830016177, 0.9906481159360785, 0.9906481156508888]","[1.7781121585357702, 0.4947830246110852, 0.29673195951150366, 0.2182419395261404, 0.16387409848744788, 0.15450686198975624, 0.12574441429744496, 0.11239600777804282, 0.10402855308699693, 0.1013221231792746, 0.09088402312320243, 0.08514941572412207, 0.08725749148038087, 0.07843221409767688, 0.07625878379127661, 0.06427899005813925, 0.06649993478630237, 0.06388534299481179, 0.04994561372360473, 0.06059647944163193, 0.05962791036186143, 0.0574456147808341, 0.05000663496237515, 0.05124451978350477, 0.05225081970741411, 0.04618228291666567, 0.0508023987654552, 0.04465016104786715, 0.04109462033500494, 0.04403848204991232]",500.2751190662384,"[0.8113207783339158, 0.8481989986491654, 0.8684963134099852, 0.8876501085623255, 0.8996569739197785, 0.904802772234071, 0.8902230082817797, 0.9039451367450211, 0.897655834566872, 0.8967982002024381, 0.9082333063179592, 0.9039451378696369, 0.905660406598505, 0.9039451423681008, 0.894511175605486, 0.9176672640836464, 0.9150943621149603, 0.9168096308438283, 0.914236734498222, 0.9185249006973123, 0.9185248984480804, 0.9045168948623369, 0.9271012297216451, 0.915952002102474, 0.9202401638031006, 0.9202401649277165, 0.9262435931079792, 0.9210977925444549, 0.9253859621173931, 0.9288164928274335]","[0.9216342984505419, 0.6774357624773709, 0.5406389478242623, 0.4819579335316172, 0.41561332598047435, 0.4350023209908099, 0.43311151580990487, 0.37415008570225733, 0.36908033925969647, 0.37063001180594823, 0.3743808247008414, 0.37015350370334005, 0.33914743574722755, 0.33697275160196816, 0.37161663849398774, 0.3228208594164758, 0.3076693024134861, 0.3328821736756923, 0.32161717791602296, 0.31716207049365314, 0.28984498766795647, 0.3443541912678278, 0.28373107960763966, 0.28402597755896597, 0.27641324762184666, 0.2961788424905741, 0.26381682931392825, 0.2730435889284566, 0.29772320614670805, 0.27223976582007586]"
222_2,complete,16.0,30.0,0.0020954470068065677,adamw,0.9356480506361908,416.0,0.0003385287991049337,True,523.0810992717743,82800.0,1721810612.7488315,1721810089.2383914,58216.9861741066,523.0810992717743,0.2791558833171924,30.0,"[0.625, 0.8865418118466899, 0.9344512195121951, 0.947081881533101, 0.9582365466742565, 0.9638501742160279, 0.9676006581725144, 0.9712543554006968, 0.9736982191481242, 0.9740853658536586, 0.9763114595662427, 0.9787069299495179, 0.9804490902282635, 0.9812717770034843, 0.9849738675958188, 0.9856271777003485, 0.9825783972125436, 0.9823606271777003, 0.9871999613084029, 0.981925087108014, 0.985191637630662, 0.9801829268292683, 0.9854578010296572, 0.9908536585365854, 0.9869337979094077, 0.9873693379790941, 0.9871515679442509, 0.9895470383275261, 0.9882404181184669, 0.9891114982578397]","[2.1352210036553574, 0.7146316235073767, 0.4446951972534848, 0.3243210841398621, 0.254781100392757, 0.21364207863028872, 0.18592366894856355, 0.15997569230855654, 0.14839922367734673, 0.14040203590452255, 0.12325127858292143, 0.11376170106297066, 0.1097325059935736, 0.10241871072346091, 0.0944671591038845, 0.08287346639300498, 0.08463520538678412, 0.08400520849453759, 0.07646396562038477, 0.08804581830933535, 0.07757163664264416, 0.07854040792087769, 0.06898306922107701, 0.056557651803072685, 0.06424331704222756, 0.07007842871663891, 0.06338716424411027, 0.054870979490897615, 0.05606918430721666, 0.05487210030070399]",523.0810992717743,"[0.7838541666666666, 0.8585069444444444, 0.882891414893998, 0.8858901518914435, 0.8807607326242659, 0.9067234852247767, 0.8954387630025545, 0.9105902777777778, 0.9023832074469991, 0.9027777777777778, 0.9210069444444444, 0.9097222222222222, 0.9067234852247767, 0.9127998741136657, 0.9210069444444444, 0.9119318185581101, 0.9084595963358879, 0.9041193185581101, 0.9253472222222222, 0.9266887630025545, 0.9227430555555556, 0.9288194444444444, 0.9197443185581101, 0.9310290407803323, 0.921875, 0.9188762630025545, 0.9206123741136657, 0.9149305555555556, 0.9366319444444444, 0.9236111111111112]","[1.1450234941310353, 0.7630248703062534, 0.6072005793038342, 0.5516369326247109, 0.4938649994631608, 0.422640531634291, 0.445228126934833, 0.39039486791524625, 0.38143143828751314, 0.36886164349400336, 0.3285838587002622, 0.36232302252513665, 0.34773335698992014, 0.34243493082208765, 0.3304941452936166, 0.3218762566232019, 0.32888623107121223, 0.3544444614607427, 0.2782969108472268, 0.29817705053008264, 0.29778282152902746, 0.28675134304083055, 0.2683864940578739, 0.2825836257026013, 0.3009628348518163, 0.27753758342522716, 0.3007042766548693, 0.2925647772434685, 0.25133412835809094, 0.2791558833171924]"
248_2,complete,17.0,30.0,0.0037350142997608802,adamw,0.7530166562566387,1373.0,0.05922476101264018,True,355.3440568447113,82800.0,1721817237.1707816,1721816881.3159978,64929.80840706825,355.3440568447113,0.2807550865280278,20.0,"[0.9984749456246694, 0.9984749456246694, 0.9986928105354309, 0.9986928105354309, 0.9986928105354309, 0.9986928105354309, 0.9997821350892385, 0.9795206983884176, 0.9742919405301412, 0.9769063194592794, 0.9816993474960327, 0.9836601316928864, 0.9854030509789785, 0.9845315913359324, 0.9869281053543091, 0.9880174299081167, 0.9827886720498403, 0.9871459702650706, 0.9904139439264933, 0.986492375532786]","[0.03998212223544855, 0.035134016167096514, 0.0393664735386631, 0.04209186742427173, 0.041256270019544496, 0.04052186797855905, 0.033076427982154266, 0.10808415242505294, 0.11796313054445717, 0.10499904447200674, 0.09440541170727186, 0.08428014518986283, 0.08620294544811326, 0.08231969400378013, 0.07688594973232184, 0.07294083729955471, 0.08249623042238118, 0.07265927758136834, 0.06002070513139996, 0.07836408192912737]",355.3440568447113,"[0.9004109054803848, 0.9081963721443626, 0.9178200741024578, 0.9125216314021278, 0.9038711128865972, 0.8987889333682901, 0.9047361647381502, 0.9152249185477986, 0.908304503735374, 0.9143598666962456, 0.9151167869567871, 0.9125216314021278, 0.9159818388083402, 0.919550177805564, 0.9108996592900332, 0.9169550222509047, 0.9116565795505748, 0.9299308000242009, 0.931660903727307, 0.931660903727307]","[0.37207498039831133, 0.3871505904723616, 0.35907959192991257, 0.37945707175223264, 0.36903348159702387, 0.3718775993980029, 0.36893141938044743, 0.36729959497118697, 0.36878256379243207, 0.3630076842930387, 0.33986675843377323, 0.3258345683160074, 0.3243228985982783, 0.3236916888066951, 0.34126907143303575, 0.3090648762881756, 0.3032160358065191, 0.30509788280024247, 0.28017717950484333, 0.2807550865280278]"
281_2,complete,27.0,30.0,0.0025863644013033767,adamw,0.4997062572206769,1451.0,1.217339630335728e-05,True,346.8345670700073,82800.0,1721826457.1434438,1721826109.7646444,74053.21733903885,346.8345670700073,0.2838691168919552,20.0,"[0.9954248389777015, 0.9967320280916551, 0.9965141629471498, 0.9965141632977654, 0.9975539726369521, 0.9991285408244414, 0.9989106760305517, 1.0, 0.9978213520611033, 0.9978213517104878, 0.9884531631189234, 0.9877500544576084, 0.9888888927067028, 0.9871459740049698, 0.987096460426555, 0.9914537577068104, 0.9893246236969443, 0.9888888930573183, 0.9908001626239104, 0.989760352934108]","[0.04315147493582438, 0.04338309392880867, 0.04587159753393601, 0.03649702696677516, 0.03768987688783775, 0.03418110952274326, 0.02972145409816328, 0.023468923357808414, 0.034449075603419366, 0.03913381146540975, 0.06693353177979589, 0.07225621263770496, 0.06802288844688412, 0.07072172661257141, 0.06939840650952914, 0.0584816759068738, 0.06002868128228275, 0.057847016059574395, 0.05499536840464262, 0.059507582433905234]",346.8345670700073,"[0.9154575023540231, 0.9130060353944468, 0.9189690656440203, 0.9145961750385373, 0.9222818599190823, 0.9206917202749918, 0.9128735204075658, 0.916385083697563, 0.9043265137561532, 0.9198303915733514, 0.9181077411008436, 0.9111508713212124, 0.9179752261139625, 0.9067779807157295, 0.9138011086818784, 0.9206917188888373, 0.9189690642578657, 0.9197641347729882, 0.9285099104393361, 0.9206254593161649]","[0.346731188685395, 0.35046940730061643, 0.32820439026799314, 0.34422654866479163, 0.32438254962826885, 0.31907315534907715, 0.3354301975910054, 0.3168526728485906, 0.33802248139021007, 0.32477575142023174, 0.3214674895239431, 0.32728337669788404, 0.32552828241226284, 0.31788986678733383, 0.33175276375787205, 0.2894537631682185, 0.3169963589414608, 0.30683084144148715, 0.28759272457208745, 0.2838691168919552]"
101_2,complete,16.0,30.0,0.0013204656446515568,adamw,0.9791893180292107,1334.0,9.991694154714191e-05,True,374.61226868629456,82800.0,1721776646.436037,1721776271.328367,24705.909074306488,374.61226868629456,0.28492832949592006,20.0,"[0.9875871080139372, 0.9888937282229965, 0.989329268292683, 0.9912891986062717, 0.9922086721097966, 0.993684668989547, 0.9932491289198606, 0.9932491289198606, 0.9958623693379791, 0.9960801393728222, 0.9774003097404587, 0.9808846302979499, 0.9817557104373228, 0.981925087108014, 0.9858449477351916, 0.9873693379790941, 0.9834494773519163, 0.9823606271777003, 0.9861111111341868, 0.9821428571428571]","[0.09469721653216392, 0.09338987944485419, 0.0917433122698646, 0.07805982166544279, 0.0735356494028264, 0.06712450346510325, 0.06275888100973873, 0.054667013058055984, 0.05138914291957841, 0.04629376945848405, 0.09828876283259913, 0.09068214094496692, 0.08757889197201497, 0.08242343637024666, 0.07689166779874074, 0.06551352451970795, 0.07045135754083513, 0.07169438456144599, 0.06475936536103623, 0.07715712492605704]",374.61226868629456,"[0.9114583333333334, 0.9119318185581101, 0.9110637630025545, 0.9136679296692213, 0.906328914893998, 0.9184027777777778, 0.9023832074469991, 0.9114583333333334, 0.9084595963358879, 0.9088541666666666, 0.9210069444444444, 0.9079861111111112, 0.9036458333333334, 0.9101957074469991, 0.9149305555555556, 0.9023832074469991, 0.9058554296692213, 0.9067234852247767, 0.9244791666666666, 0.9240845963358879]","[0.3733432310529881, 0.37664744775328374, 0.36950667176602614, 0.3714653140761786, 0.359120419041978, 0.33425081200483775, 0.36627881197879714, 0.3296927438221044, 0.3355013515489797, 0.3303063064813614, 0.3028860751591209, 0.3487221385197093, 0.33833904067675274, 0.33001587136338156, 0.3138798155511419, 0.3151252873293642, 0.3208637653668929, 0.3411317905928526, 0.2688695187680423, 0.28492832949592006]"
55_2,complete,18.0,30.0,0.003949762011183029,adamw,0.8417291576688464,459.0,5.2046547326354624e-05,True,332.8571066856384,82800.0,1721765133.1509743,1721764799.8376515,13298.950568437576,332.8571066856384,0.2854269722593017,20.0,"[0.9971677574456906, 0.9980392168549931, 0.99760348703347, 0.9982570816488827, 0.9991285408244414, 0.9989106760305517, 0.999346405618331, 0.9984749462090287, 0.9982570816488827, 0.9989106760305517, 0.9851851921455533, 0.985838786760966, 0.9852354685465495, 0.9838780029147279, 0.9867102466377558, 0.9882352999612397, 0.9904139488351111, 0.98801743516735, 0.9904139479001363, 0.9851851921455533]","[0.02778318643743428, 0.025932784438790643, 0.02925658369089897, 0.024960776873152044, 0.022871783359304947, 0.023893474438684243, 0.022965560633433506, 0.022102929366862072, 0.023319932691497253, 0.023930904587420324, 0.06476931187652928, 0.0684730589613501, 0.06863175424445858, 0.06946220718662018, 0.06492609840534701, 0.056655727490764474, 0.052922219146663944, 0.054939229628892944, 0.0496081717193638, 0.06288686540872589]",332.8571066856384,"[0.8983039604499936, 0.905582276172936, 0.9246795000508428, 0.9050480844452977, 0.9198050322011113, 0.9119925322011113, 0.9189369771629572, 0.9102564239874482, 0.9154647579416633, 0.9145967001095414, 0.9189369799569249, 0.9145966982468963, 0.9128605863079429, 0.9258814211934805, 0.9172008661553264, 0.9212072771042585, 0.9208734091371298, 0.9180689193308353, 0.9220753349363804, 0.9177350560203195]","[0.38295491179451346, 0.34346829738933593, 0.3198507405468263, 0.3669282684568316, 0.3172115135821514, 0.32233440392883494, 0.3149398174136877, 0.3093479161034338, 0.31458306161221117, 0.292907040566206, 0.32484549179207534, 0.298098930332344, 0.31134613300673664, 0.2772793784388341, 0.31255407637218013, 0.2993008561898023, 0.28709528886247426, 0.3002507946221158, 0.2800745079293847, 0.2854269722593017]"
237_2,complete,16.0,30.0,0.0014931173486910042,adamw,0.7930855908815555,1423.0,0.0003858756220282152,True,519.3325254917145,82800.0,1721814716.0243716,1721814196.1835823,62277.89140057564,519.3325254917145,0.2915617843779425,30.0,"[0.5921167247386759, 0.873959543189936, 0.9231271777003485, 0.9422909407665505, 0.9547522261167652, 0.9621080139372822, 0.9649874177543959, 0.9686411149825784, 0.9717382888345353, 0.9719076655052264, 0.976746999635929, 0.9774003097404587, 0.9795780100888907, 0.9801829268292683, 0.9836672473867596, 0.9850222609599708, 0.9817073170731707, 0.9827961672473867, 0.9856755710645004, 0.9804006968641115, 0.9847560975609756, 0.9806184668989547, 0.9861111111341868, 0.9891114982578397, 0.9862804878048781, 0.9862804878048781, 0.9858449477351916, 0.9887243515523053, 0.9880226480836237, 0.9888937282229965]","[2.4527068894083905, 0.9218879039902305, 0.569950751389153, 0.40881793071168643, 0.3154527669324692, 0.2600066143798703, 0.228139752775223, 0.19506682279659274, 0.1793040056884912, 0.16901709609875903, 0.1449545744209443, 0.13535783697205242, 0.13082178393930508, 0.12186374988095373, 0.11247129794713175, 0.09928361293356801, 0.09986087875375817, 0.09802922906146389, 0.08928341480809222, 0.10127251214779369, 0.08806508484715109, 0.08993602782396197, 0.08135273144174796, 0.06802995794757759, 0.07532889920510741, 0.07990117945289726, 0.0732511342324654, 0.06450311785226344, 0.0662403971894615, 0.06542420449004693]",519.3325254917145,"[0.765703914893998, 0.8489583333333334, 0.875078914893998, 0.8789457074469991, 0.8859690659575992, 0.9067234852247767, 0.8919665407803323, 0.9088541666666666, 0.9067234852247767, 0.9079861111111112, 0.9184027777777778, 0.9097222222222222, 0.9093276518914435, 0.9110637630025545, 0.9244791666666666, 0.9127998741136657, 0.9058554296692213, 0.9058554296692213, 0.9240845963358879, 0.9249526518914435, 0.9270833333333334, 0.9262152777777778, 0.9197443185581101, 0.9310290407803323, 0.9227430555555556, 0.921953914893998, 0.9188762630025545, 0.9157986111111112, 0.9357638888888888, 0.9227430555555556]","[1.4188920027679868, 0.9203175227675173, 0.7092979297869735, 0.6256468631327152, 0.5430778654085265, 0.4713000717262427, 0.4891543539447917, 0.42802625128792393, 0.41304136543638176, 0.3945753105605642, 0.3570580483517713, 0.38240697441829574, 0.3646151799087723, 0.36263722667677534, 0.3504228533969985, 0.3386778838725554, 0.34128509521380895, 0.3695529817293088, 0.29508686862472033, 0.31352089195408755, 0.3143848920654919, 0.30048316282530624, 0.2821685635070834, 0.28829904335240525, 0.3100143016005556, 0.2864176294662886, 0.3119210165200962, 0.3043626812545376, 0.2615291234623227, 0.2915617843779425]"
207_2,complete,16.0,30.0,0.0035368809633505595,adamw,0.9468883162196414,1097.0,0.011804971091625774,True,528.2575573921204,82800.0,1721806588.8119242,1721806060.074667,54240.17690873146,528.2575573921204,0.29250634712581003,30.0,"[0.6554878048780488, 0.8967770034843205, 0.9401132404181185, 0.9486062717770035, 0.9569299264651973, 0.9638501742160279, 0.9645034843205574, 0.9677700348432056, 0.9723915989390649, 0.9653745644599303, 0.9708672086951624, 0.9736982191481242, 0.973528842477433, 0.9725609756097561, 0.9740853658536586, 0.9801829268292683, 0.9747386759581882, 0.9764808362369338, 0.9806668602631067, 0.9760452961672473, 0.9799651567944251, 0.9749564459930313, 0.9786585365853658, 0.980836236933798, 0.9832317073170732, 0.981925087108014, 0.981925087108014, 0.9830623306463819, 0.9828445606115388, 0.985191637630662]","[1.7580617130425749, 0.5215707729710104, 0.32535194179192445, 0.2431134360774261, 0.19733813242785606, 0.16641430009987193, 0.15244384815118142, 0.13803566377350365, 0.1290247196182349, 0.1300677429115601, 0.11799664992452939, 0.10880758665106179, 0.109379844043975, 0.10703344132713909, 0.09661458963144957, 0.07987273764027483, 0.09261502281006974, 0.09089365670739799, 0.0818861943728129, 0.09739028151351505, 0.08277568462879648, 0.08773682992923632, 0.07635273821067831, 0.06387652096237974, 0.06510331667635187, 0.07904699756354192, 0.07592849502743965, 0.06376802895314673, 0.0652262137533297, 0.06030710569691588]",528.2575573921204,"[0.7977430555555556, 0.8585069444444444, 0.8854955815606647, 0.8850220963358879, 0.8703440659575992, 0.9015151518914435, 0.8910984852247767, 0.8910984852247767, 0.9010416666666666, 0.8871527777777778, 0.9101957074469991, 0.8888888888888888, 0.8954387630025545, 0.906328914893998, 0.8967013888888888, 0.8971748741136657, 0.9006470963358879, 0.8798137630025545, 0.9166666666666666, 0.9067234852247767, 0.9027777777777778, 0.9184027777777778, 0.9032512630025545, 0.9132733593384424, 0.8897569444444444, 0.9071969704495536, 0.9049873741136657, 0.9036458333333334, 0.9131944444444444, 0.9157986111111112]","[0.8855482567515638, 0.62509325829645, 0.5138121512201097, 0.4866588241938088, 0.469363405679663, 0.3923122339571516, 0.4323816814770301, 0.3892024793765611, 0.36807872880146736, 0.38509911340143943, 0.32635387739477056, 0.3821079480435906, 0.37372221435523695, 0.3607848275763293, 0.3659541108645499, 0.3495435150236719, 0.3668927608652868, 0.4171369920174281, 0.29975642300107413, 0.33786176786654526, 0.32116561655938214, 0.31246338895935977, 0.3215313701528228, 0.3506310442074512, 0.3896440419032135, 0.341688061469338, 0.3530005499487743, 0.3231687884674304, 0.30222019989095217, 0.29250634712581003]"
190_2,complete,16.0,30.0,0.0017440775664586657,adamw,0.9880833343101916,1103.0,0.0006871811056844628,True,345.70846605300903,82800.0,1721801910.90689,1721801564.7182648,49793.385998010635,345.70846605300903,0.29320874962852234,20.0,"[0.9897648083623694, 0.991506968641115, 0.9908536585365854, 0.9941202090592335, 0.9945557491289199, 0.9960801393728222, 0.9965156794425087, 0.9965156794425087, 0.9960801393728222, 0.9980400696864111, 0.9745692992874969, 0.9793602400540474, 0.978924699984361, 0.9799651567944251, 0.9834494773519163, 0.9862804878048781, 0.9812717770034843, 0.9817073170731707, 0.984151180820598, 0.9795296167247387]","[0.07083656512872553, 0.06773185914946973, 0.06783505609966425, 0.056392011925487255, 0.05373146554831584, 0.04757597109786387, 0.04371502904630289, 0.03716933510253264, 0.03657825592295218, 0.031255177678118494, 0.09793574976708856, 0.08906429318041063, 0.08593690320679055, 0.08182962947177866, 0.07447567708280833, 0.06209478770583083, 0.0692420866133934, 0.07198414126961113, 0.06348272479599251, 0.07865492447453003]",345.70846605300903,"[0.9097222222222222, 0.9127998741136657, 0.9084595963358879, 0.9119318185581101, 0.9054608593384424, 0.9192708333333334, 0.9023832074469991, 0.9157986111111112, 0.9058554296692213, 0.9045138888888888, 0.9157986111111112, 0.9027777777777778, 0.8993055555555556, 0.9075915407803323, 0.9114583333333334, 0.8980429296692213, 0.9041193185581101, 0.8980429296692213, 0.9175347222222222, 0.9206123741136657]","[0.3518194722322126, 0.35420776520752245, 0.35047670722835594, 0.3549505387846794, 0.3404726640114354, 0.3167114823332263, 0.3493322015015615, 0.31900626902158064, 0.3290317081328895, 0.3242072443374329, 0.30271117336168474, 0.3616941726456086, 0.3530259618225197, 0.33793910608316463, 0.32246828449165654, 0.3260328401035319, 0.33001361961942166, 0.3585929887679716, 0.27874331510004896, 0.29320874962852234]"
