epoch,train_loss,train_accuracy,val_loss,val_accuracy,f1
1,0.9198114911063773,0.659632431923366,0.8096551866300644,0.6876832977417977,0.7052620649337769
2,0.6733652734365619,0.7560160291976616,0.7082722316826543,0.7397679571182497,0.7329045534133911
3,0.5535906313872728,0.7949801580827744,0.8539937426967006,0.6835394751641058,0.710338830947876
4,0.4815024551553804,0.8274446120027636,0.6177189604889962,0.7684559591354863,0.8259164690971375
5,0.3878346394564285,0.8548688414644022,0.8033091973873877,0.6911896063435462,0.8581202626228333
6,0.3893806015858885,0.8528239003947524,0.5303057542731685,0.7937651468861487,0.814200758934021
7,0.3937379938901448,0.8551743054976229,0.5465935651333101,0.8056866103602994,0.8409322500228882
8,0.3108611566121461,0.8828446063839022,0.8247510540869928,0.7157975358347739,0.8431697487831116
9,0.2853037556175326,0.8917880278141772,0.6148268441038747,0.7775723626536708,0.7800951600074768
10,0.29282410540541665,0.8855004808941825,0.5697062577932112,0.7866887796309686,0.8472768664360046
11,0.26660522592605135,0.9015205727248895,0.534453189661426,0.8056228583858859,0.8456161022186279
12,0.21968328873397874,0.9188728425346437,0.5759684669394647,0.8084279144963911,0.8150899410247803
13,0.2167697360769647,0.9183382738809116,0.5444669150296719,0.8183730879137593,0.8107517957687378
14,0.21970874452810796,0.9168957867583291,0.4971290920530596,0.8267882389407004,0.8714719414710999
15,0.182230554185197,0.9313291408976571,0.4840106225662654,0.8492286320655577,0.8667443990707397
16,0.1633077858962485,0.9397040498061259,0.47814501635730267,0.8380084345417638,0.8760862350463867
17,0.1631755673433425,0.9361402587812455,0.49290262907743454,0.8365421622030197,0.8541142344474792
18,0.15743615252316975,0.939687079582058,0.5105150173748693,0.8316970717522406,0.8365051746368408
19,0.1507571781603772,0.939687079582058,0.465718777429673,0.8541374725680198,0.860990047454834
20,0.14990987785954457,0.9401113405579427,0.4794111928391841,0.851332422225706,0.8675962686538696
21,0.13986062554673093,0.9465261644027272,0.4916798483219839,0.8415147469889733,0.8953274488449097
22,0.11958206637350262,0.949716605612489,0.491425426977296,0.8492286320655577,0.8509231209754944
23,0.13169628415317808,0.9493771972226315,0.4442898801738216,0.8618513518764127,0.844918966293335
24,0.12831611151150504,0.9548671323744977,0.46099889915316333,0.8576437830924988,0.8653244972229004
25,0.12475975946385841,0.9534925271253116,0.4411201126152469,0.8632538818543957,0.8607466220855713
26,0.12216637086611791,0.9536537464524879,0.43899365592627754,0.8667601943016052,0.8899837136268616
27,0.1179533091175263,0.9545107532720096,0.4431071907522217,0.8660589321967094,0.8608239889144897
28,0.12224343315255447,0.9524233898178476,0.4470633074881569,0.8646564060641874,0.8757288455963135
29,0.11445576809041325,0.9573787563159818,0.44480091273303957,0.8681627185113968,0.8756470680236816
30,0.11924792751364532,0.95597021061866,0.44078246233684404,0.8632538780089347,0.8537395000457764
31,0.11639008222178357,0.9584648643360764,0.4430966934850139,0.8695652427211884,0.876611590385437
32,0.11271857004612684,0.9595509718676083,0.44529194595111954,0.8730715532456675,0.8616467118263245
33,0.11549921113936627,0.9575569458672257,0.43836939292809657,0.8667601904561443,0.8756054639816284
34,0.10475728134090295,0.9616892464825364,0.44325476476261694,0.8716690271131454,0.8607823848724365
