epoch,train_loss,train_accuracy,val_loss,val_accuracy
57,0.09687481163631854,0.965696777702383,0.21882936908494707,0.9271066516837818
58,0.09455107534100092,0.9665503569236292,0.21661543688618096,0.9274380759104787
59,0.09413992362583769,0.9668418233350397,0.22047489894016478,0.9269409363701839
60,0.09330802847604577,0.9663356607921207,0.21618949574412116,0.9290744986310101
61,0.09195138191769739,0.9672855282513327,0.21536438487120121,0.9274380763105098
62,0.0921401814534054,0.9672582041955919,0.21326892617964904,0.928660215947452
63,0.09684472444544202,0.9658776429210103,0.22073145468263017,0.9270237916267958
64,0.09056006436994768,0.967194445519182,0.21572888387529643,0.9279352154507733
65,0.09486938320087743,0.9664111302232662,0.21615863541428676,0.9244552266677754
66,0.0938447377947591,0.9670357006597278,0.21982248342477234,0.926692360599569
67,0.09490319949215117,0.9657175961071484,0.21962953643910837,0.9252837956351722
68,0.09226899754262292,0.9664605763469136,0.2220930374108705,0.9250352242649001
69,0.09221198175473116,0.967154108754298,0.21590057190432643,0.9261952218593367
70,0.09403192562570963,0.9666271274045587,0.2167010021789762,0.9254702265630632
71,0.09186419177781571,0.9671397961010217,0.2159519997369123,0.9271066464833765
72,0.09118683684246637,0.9672647096455399,0.22368273759048257,0.9249523674081636
73,0.09400143927751614,0.9666258255506648,0.21549370552369412,0.9272723613969431
74,0.09055439030679342,0.9678060036485553,0.21964340346971614,0.9261952238594926
75,0.09068494900891441,0.967695403259882,0.22061221896602004,0.9247037968379539
76,0.09140462577845555,0.9671124702360336,0.21205157344073258,0.9279973606935283
77,0.09181467798643732,0.9660507006347682,0.21908357899461017,0.9262573651019359
78,0.09567519429047132,0.9657319099665894,0.21432860960696368,0.9281837892212323
79,0.09302239148118996,0.9664800934003537,0.22027897734770038,0.9253666504917529
80,0.09050886031447535,0.968278335680648,0.22853726643643923,0.9242687981400713
81,0.09722592217084429,0.9657722464299323,0.21517763941880041,0.9266923629997561
82,0.09027935725497004,0.967861954719582,0.21639738979455608,0.9297373574852144
83,0.08997245823326842,0.9674390688111368,0.21831280570602257,0.9268787903273665
84,0.09373328998106929,0.9671541081512155,0.2196646032717404,0.9262780791161044
85,0.09058421831829301,0.9682640219217207,0.21353286444740807,0.9279352182509916
86,0.09526282160356013,0.9653350473656421,0.21407723974361514,0.9281009303643399
87,0.09250928761208238,0.9678398348629776,0.21660001010902777,0.927914504236823
88,0.09088341011485151,0.9670565186624382,0.22320167820325634,0.9274380755104474
89,0.09179665142918417,0.9680688439493035,0.2168257221979583,0.9271066484835324
90,0.093649808702202,0.9665985004897866,0.22521430261483127,0.9276866468807194
91,0.0961454766731816,0.965960918751374,0.21777457598871833,0.926423078815409
92,0.0909694487662455,0.967056518762952,0.22874994560976156,0.9249523674081636
93,0.09526670761217959,0.9652387596302451,0.22337953366289204,0.9277487881231627
94,0.09617971408402337,0.9656551381789814,0.21714435970323198,0.928080215550109
95,0.08985840588883445,0.9677578604844529,0.21591106577207578,0.9282666444778442
96,0.09443932643527728,0.9673414802269831,0.21792265402790684,0.9265266500863453
97,0.0923400285793547,0.9667442342483173,0.2181639160785899,0.9256773647045929
98,0.09208151913274701,0.967258203793537,0.21430828932347715,0.9299237844127937
99,0.09450836821410548,0.9662653970678178,0.2145209415446992,0.9294887865149735
100,0.09486647996844168,0.9666882834788317,0.21805097292733672,0.9275209311670904
