config_id,status,config.batch_size,config.epochs,config.learning_rate,config.optimizer,config.scheduler_gamma,config.scheduler_step_size,config.weight_decay,metadata.account_for_cost,metadata.eval_cost,metadata.max,metadata.time_end,metadata.time_sampled,metadata.used,result.cost,result.loss,result.info_dict.cost,result.info_dict.train_accuracies,result.info_dict.train_losses,result.info_dict.train_time,result.info_dict.val_accuracies,result.info_dict.val_losses
199_0,complete,114.0,3.0,0.004628749069547758,adamw,0.26001183372163433,189.0,2.7178312827429718e-05,True,100.73978209495544,82800.0,1722193569.0757253,1722193467.9591374,82621.37351536751,100.73978209495544,1.1738437647913016,3.0,"[0.4981384470616237, 0.6470310165740476, 0.6899443218613616]","[1.3281659306866107, 0.9437872457622302, 0.8387629147803429]",100.73978209495544,"[0.5057251020973804, 0.5475699106852213, 0.570519437976912]","[1.318471394333185, 1.1955997125775206, 1.1738437647913016]"
43_2,complete,119.0,30.0,0.0040974507480738475,adamw,0.2021627119466273,257.0,0.004917211923283858,True,972.8669950962067,82800.0,1722128520.7632897,1722127547.4549747,17006.01601076126,972.8669950962067,1.173895031821971,30.0,"[0.4924457080160398, 0.6412243867785202, 0.697957957964487, 0.732311594671536, 0.7407149579858533, 0.7431967795821669, 0.7446336239730756, 0.7425872084390314, 0.7404972564988803, 0.7440240534476048, 0.7485087498482027, 0.7398876835027507, 0.7445030017837959, 0.7445900835521481, 0.747071904530797, 0.7412809868550672, 0.7387120834904014, 0.7398876825762536, 0.7411939057043797, 0.7440240537564371, 0.7397135205837111, 0.7415422318512912, 0.7447642449270259, 0.7404537132984615, 0.7359254770946009, 0.736839830257732, 0.7395393576646716, 0.7438063507253024, 0.7424130486083155, 0.742108259794008]","[1.3246335736210482, 0.9610163665188409, 0.8127632947165732, 0.7291803001739818, 0.7078261815513354, 0.7066990751676608, 0.7094127196104415, 0.7026613831828913, 0.7109911617837421, 0.7037876353362681, 0.7032183050491649, 0.7079650436967148, 0.7051455417136454, 0.7025055267650229, 0.6942029584565929, 0.7154662890137786, 0.7133084436772401, 0.710476270611422, 0.714887761390271, 0.7041430998342643, 0.7120588993161453, 0.7091839915730175, 0.7032420826699449, 0.7089376702827493, 0.7175246196089631, 0.713720933143339, 0.7152935621651961, 0.7015738209294532, 0.7032953003527587, 0.7077347824610577]",972.8669950962067,"[0.48972734930563944, 0.5571143006791874, 0.5685931772601848, 0.5728977559780588, 0.5740810863825739, 0.5722003335855446, 0.5761447682672617, 0.5766535437836939, 0.575624560823246, 0.5732236005822007, 0.5770079712478482, 0.5761447682672617, 0.5658663724149976, 0.5774995964400622, 0.5751215024870269, 0.57356659490235, 0.5727205422459817, 0.580603694429203, 0.5723946970336291, 0.578031237028083, 0.5713599981093893, 0.5776882427079337, 0.5739095892224994, 0.5737552417784321, 0.572011687317673, 0.568947604724339, 0.5717087083933304, 0.5725433279056938, 0.5768250409437685, 0.5752929996471016]","[1.3316722281125126, 1.1989122008790776, 1.1676224044391088, 1.1772757586167784, 1.1768095031076549, 1.172799447361304, 1.173442399015232, 1.175007840808557, 1.1701266047905903, 1.181626127690685, 1.1681927320908527, 1.1760928618664643, 1.1901808405409053, 1.16477285599222, 1.1684673002788, 1.1838411737461478, 1.1782418611098309, 1.1676418927251075, 1.1762701187814986, 1.1790874089513506, 1.173195246531039, 1.1633154530914462, 1.170444362017573, 1.1746075846710984, 1.1608734544442625, 1.169277432013531, 1.1656187541630803, 1.1740599809860697, 1.17368369443076, 1.173895031821971]"
101_1,complete,32.0,10.0,0.003838030128141676,adamw,0.5959942062521163,302.0,0.0003683222225554063,True,291.33752703666687,82800.0,1722151326.793311,1722151034.9548798,40397.42475128174,291.33752703666687,1.1769787473811044,10.0,"[0.5036862661911584, 0.6487582506077535, 0.6969805922680911, 0.7268567579204326, 0.7283971176007996, 0.7356050169733573, 0.7270119293154448, 0.7332888004009438, 0.7316178696899361, 0.7339946409287891]","[1.3092619620657897, 0.9443805870239449, 0.8185021408670128, 0.7542768146085208, 0.7364675085939737, 0.7371582058063789, 0.7484692547646737, 0.7341457901724866, 0.7398393068639016, 0.7346839802676921]",291.33752703666687,"[0.5090525794360373, 0.5496527777777778, 0.5572420636812846, 0.564161706633038, 0.5688740081257291, 0.56875, 0.5696180555555556, 0.5669642859035068, 0.5655753970146179, 0.5611607144276302]","[1.295480837755733, 1.213926331202189, 1.180787201722463, 1.1846845895051956, 1.167260714703136, 1.1747812098926969, 1.1858009162876342, 1.1859755446513494, 1.169561371869511, 1.1769787473811044]"
145_1,complete,17.0,10.0,0.0004939598109893912,adamw,0.22330440347042618,1403.0,0.006108035429542922,True,309.32418394088745,82800.0,1722170262.8498652,1722169953.0860112,59232.26922369003,309.32418394088745,1.1784967572907725,10.0,"[0.4995863774500451, 0.641224383348275, 0.6863761222380166, 0.7104106054625451, 0.7110637164971813, 0.7108895532913688, 0.7116297457855247, 0.7106718496866883, 0.7118909903405597, 0.7074498359271105]","[1.3253269318207206, 0.9564134883360013, 0.8349806008781882, 0.7839797373218593, 0.7785177483636304, 0.7777896719143004, 0.7816677307482564, 0.7774634008095231, 0.7789123703999311, 0.7831015317065905]",309.32418394088745,"[0.5031058546927201, 0.5408177100254233, 0.5669228267034835, 0.5671504103969893, 0.5721304625184578, 0.567726061497567, 0.5696404368434784, 0.5670834733007928, 0.5708051258642998, 0.5674315420745393]","[1.315388064941711, 1.2249017176190777, 1.1933573673991762, 1.2001550959412164, 1.173338068924712, 1.1929575509044545, 1.169316319759781, 1.1896836047870873, 1.1714758952341136, 1.1784967572907725]"
98_0,complete,19.0,3.0,0.0018224932650164844,adamw,0.8685664694650291,321.0,0.0007031966590126998,True,91.27134656906128,82800.0,1722149091.5242383,1722148999.7525005,38371.58170795441,91.27134656906128,1.1795856677266237,3.0,"[0.5098544556780035, 0.645779462887099, 0.7151713055751854]","[1.3039668650544312, 0.9455313755028301, 0.7795462816509952]",91.27134656906128,"[0.5036477352132892, 0.5472034062489425, 0.5675264919059898]","[1.3121497036993701, 1.228817634456622, 1.1795856677266237]"
101_2,complete,32.0,30.0,0.003838030128141676,adamw,0.5959942062521163,302.0,0.0003683222225554063,True,593.3817982673645,82800.0,1722151921.5465605,1722151327.6222684,40688.762278318405,593.3817982673645,1.1800336768229802,20.0,"[0.837361481196369, 0.8775338349568147, 0.814903263926174, 0.7673773010959201, 0.7424722962226709, 0.7395221478925774, 0.7274036424073669, 0.7335499424622252, 0.7316613933668163, 0.7339946409287891, 0.7349086381432738, 0.7267507872541635, 0.7327740856531935, 0.7301626650403801, 0.735762080691319, 0.7281359755395183, 0.7304256994246108, 0.7264915375158315, 0.730495715788812, 0.7309044598702933]","[0.5126362327164594, 0.44556596835758694, 0.5690904496273954, 0.663144637739758, 0.7069211490971132, 0.7286377317560084, 0.7458204146796282, 0.7333658914546116, 0.739628688331102, 0.7346222060719573, 0.7350748409633849, 0.7424637646645225, 0.7394825032909601, 0.7418040485850284, 0.7315559382226142, 0.7448682755563917, 0.7390343716217614, 0.744852612236084, 0.7442846030910035, 0.7383037240433826]",593.3817982673645,"[0.5611111111111111, 0.5627232144276301, 0.5685267859035068, 0.5660714288552602, 0.5709573414590624, 0.5680555555555555, 0.5692708333333333, 0.5669642859035068, 0.5655753970146179, 0.560987103316519, 0.5622767859035068, 0.5734375, 0.5689236111111111, 0.5646329366498524, 0.5634176588720745, 0.5741815477609634, 0.5691716270314322, 0.5602430555555555, 0.5679315477609634, 0.5645833333333333]","[1.183130129509502, 1.1822724799315134, 1.1735061628950967, 1.1801727857854631, 1.1647070397933323, 1.173426032728619, 1.1859924180640116, 1.1859948303964403, 1.1695814321438471, 1.176985122097863, 1.1811134891377555, 1.1678885049290126, 1.1775509277979532, 1.1882854044437408, 1.1839914831850264, 1.1754924241039488, 1.186028950413068, 1.1804903742339876, 1.1676566474967534, 1.1800336768229802]"
0_0,complete,64.0,3.0,0.001,adamw,0.1,1000.0,0.01,True,89.81069421768188,82800.0,1722110592.2966864,1722110501.8163428,0.0,89.81069421768188,1.18047297000885,3.0,"[0.5020266206815714, 0.6315894845800479, 0.693044125037605]","[1.3096754011337473, 0.9896552801796321, 0.840306771332839]",89.81069421768188,"[0.5141983694500394, 0.5288269927104314, 0.5711126208305359]","[1.277580839395523, 1.2837931129667495, 1.18047297000885]"
145_2,complete,17.0,30.0,0.0004939598109893912,adamw,0.22330440347042618,1403.0,0.006108035429542922,True,640.4772355556488,82800.0,1722171207.503412,1722170566.5159564,59842.41751384735,640.4772355556488,1.181210779050398,20.0,"[0.8311490499470342, 0.8654591450419451, 0.7899159787541227, 0.7406278723570967, 0.7193364552397978, 0.7125005603366036, 0.7118474494343242, 0.710758931146208, 0.7118909903405597, 0.7074062951973507, 0.7101058202218692, 0.709322087417083, 0.7139374045069177, 0.7124134790315, 0.7140244860105563, 0.7069708879879896, 0.7138938640198118, 0.7057517471355831, 0.7144163525894252, 0.7101058203101069]","[0.5116052264961201, 0.46187505992935995, 0.6110534617232005, 0.7177499571193332, 0.7613162367896271, 0.7734571550728038, 0.7806265502396025, 0.7772227909766154, 0.7788622645670886, 0.7830936169509619, 0.7842912954877342, 0.7887477138190689, 0.7789952275622429, 0.7788696681500187, 0.7750808086927338, 0.7874703712038955, 0.7767435500217666, 0.7863820566679265, 0.7821546429333909, 0.7789396025532709]",640.4772355556488,"[0.5625585866044964, 0.5602559814086328, 0.5709791603173024, 0.5652360347204307, 0.5728265991842253, 0.5680741297863644, 0.5696404368434784, 0.5670834733007928, 0.5708051258642998, 0.5674315420745393, 0.5795603808478491, 0.5626255231275714, 0.5624514892256471, 0.5646603832451197, 0.574339357596001, 0.5694664029415543, 0.5652360350069915, 0.5680205806340339, 0.5644194122690421, 0.563214561202117]","[1.18056173719598, 1.1983210544967087, 1.1849784834321433, 1.199180972911197, 1.1724332324146518, 1.1923953292990577, 1.1693410635347197, 1.1896814114948702, 1.1714784793952513, 1.1784968977496468, 1.1675646835001263, 1.1822258581423901, 1.1803967329348333, 1.1849282851233285, 1.1723682135343552, 1.183103389817582, 1.1835733702373223, 1.1766628725288888, 1.1766899412376641, 1.181210779050398]"
80_2,complete,28.0,30.0,0.002152884969348883,adamw,0.025320341022119136,1212.0,0.005848771388375002,True,597.5128180980682,82800.0,1722144059.7289877,1722143461.7564301,32855.60050535202,597.5128180980682,1.1854251576858816,20.0,"[0.7609622815349361, 0.7933704885364885, 0.6884026794209985, 0.6809205139525479, 0.6825735508379198, 0.6772229327354014, 0.6778319459158959, 0.6757003991670644, 0.6818775365471694, 0.6783974585231126, 0.6787454665578384, 0.6746128758690099, 0.675047885703692, 0.6766574202007847, 0.6776579428241837, 0.6738733587906799, 0.6743953705705185, 0.6749173823503571, 0.6767444217466407, 0.6748303802600005]","[0.6860466425950286, 0.6345274715199976, 0.8416242588960297, 0.8644157752630627, 0.8619559958268606, 0.8677093274483001, 0.87525885026725, 0.8651358191917643, 0.8727083280954814, 0.872872472825788, 0.8688428659677215, 0.8757298549185717, 0.868869939072559, 0.8658946571774082, 0.872764680802314, 0.8813883623019787, 0.8739862182834407, 0.8765203122970683, 0.8728877643574751, 0.8771849155208226]",597.5128180980682,"[0.5514910109702823, 0.5544383074473409, 0.5559986363915563, 0.5532247124655733, 0.5591193061430477, 0.5507975284335682, 0.554438304698583, 0.5462898988168217, 0.5533980842932914, 0.5521844894561952, 0.5502774178692438, 0.553571453806266, 0.5549584168542936, 0.5532247124655733, 0.5497573048455043, 0.5483703445462347, 0.5533980822678909, 0.5530513406378551, 0.5513176374065066, 0.5573856004522842]","[1.1851257890173532, 1.1912933625642537, 1.1898035760064727, 1.1954295328519877, 1.1871934073063934, 1.1922040413884283, 1.185759885797223, 1.197285528321868, 1.1838246879068393, 1.1975190118678565, 1.197952525708282, 1.1921531372857326, 1.1842185909886962, 1.1927856088263318, 1.206516444393732, 1.2047223995611505, 1.193434386866764, 1.187887047390336, 1.1988320799128522, 1.1854251576858816]"
80_1,complete,28.0,10.0,0.002152884969348883,adamw,0.025320341022119136,1212.0,0.005848771388375002,True,208.25118470191956,82800.0,1722143032.0478003,1722142823.3525004,32220.549234867096,208.25118470191956,1.185759885797223,7.0,"[0.7602662661914849, 0.7932834867365323, 0.6884026794209985, 0.6809205139525479, 0.6825735508379198, 0.6772229327354014, 0.6778319459158959]","[0.6892360058248986, 0.6352985839787122, 0.8416698025437424, 0.8644159211891722, 0.8619560129604734, 0.8677093322762037, 0.8752588507754504]",208.25118470191956,"[0.5520111211005924, 0.5546116776836728, 0.5559986363915563, 0.5532247124655733, 0.5591193061430477, 0.5507975284335682, 0.554438304698583]","[1.1843416994636498, 1.1912914659213094, 1.1898036092809103, 1.1954293618503127, 1.1871934446316321, 1.1922040402310565, 1.185759885797223]"
